,accuracy,average_precision,f1,ppv,tpr,tnr,roc_auc
0,0.685185185185185,0.900669857217359,0.76056338028169,0.613636363636364,1,0.37037037037037,0.909465020576132
1,0.796296296296296,0.894381514702915,0.830769230769231,0.710526315789474,1,0.592592592592593,0.905349794238683
2,0.666666666666667,0.767011081034212,0.742857142857143,0.604651162790698,0.962962962962963,0.37037037037037,0.794238683127572
3,0.740740740740741,0.8632067331811,0.787878787878788,0.666666666666667,0.962962962962963,0.518518518518518,0.87517146776406
4,0.740740740740741,0.865977473437877,0.794117647058823,0.658536585365854,1,0.481481481481482,0.869684499314129
5,0.87037037037037,0.959559383745118,0.885245901639344,0.794117647058823,1,0.740740740740741,0.96159122085048
6,0.703703703703704,0.813418523433661,0.764705882352941,0.634146341463415,0.962962962962963,0.444444444444444,0.836076817558299
7,0.75,0.813916254649809,0.793650793650794,0.675675675675676,0.961538461538462,0.538461538461538,0.849112426035503
8,0.653846153846154,0.928307172510225,0.742857142857143,0.590909090909091,1,0.307692307692308,0.921597633136095
9,0.673076923076923,0.878610173902607,0.73015873015873,0.621621621621622,0.884615384615385,0.461538461538462,0.855029585798817
10,0.796296296296296,0.913622767770708,0.830769230769231,0.710526315789474,1,0.592592592592593,0.916323731138546
11,0.777777777777778,0.862804423141832,0.8125,0.702702702702703,0.962962962962963,0.592592592592593,0.871056241426612
12,0.796296296296296,0.849321757871883,0.830769230769231,0.710526315789474,1,0.592592592592593,0.879286694101509
13,0.796296296296296,0.873005437028305,0.830769230769231,0.710526315789474,1,0.592592592592593,0.873799725651577
14,0.648148148148148,0.895776824042254,0.73972602739726,0.58695652173913,1,0.296296296296296,0.88957475994513
15,0.685185185185185,0.825250143543693,0.753623188405797,0.619047619047619,0.962962962962963,0.407407407407407,0.84636488340192
16,0.722222222222222,0.828241601074547,0.782608695652174,0.642857142857143,1,0.444444444444444,0.861454046639232
17,0.673076923076923,0.905894478950453,0.746268656716418,0.609756097560976,0.961538461538462,0.384615384615385,0.887573964497041
18,0.711538461538462,0.951270722666604,0.761904761904762,0.648648648648649,0.923076923076923,0.5,0.92603550295858
19,0.634615384615385,0.770703632189097,0.72463768115942,0.581395348837209,0.961538461538462,0.307692307692308,0.801775147928994
