,accuracy,average_precision,f1,ppv,tpr,tnr,roc_auc
0,0.796296296296296,0.786036619599618,0.8,0.785714285714286,0.814814814814815,0.777777777777778,0.818930041152263
1,0.777777777777778,0.731799001080475,0.8,0.727272727272727,0.888888888888889,0.666666666666667,0.801097393689986
2,0.777777777777778,0.87358988327429,0.8,0.727272727272727,0.888888888888889,0.666666666666667,0.869684499314129
3,0.666666666666667,0.814793016452553,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.801097393689986
4,0.740740740740741,0.844658565433034,0.72,0.782608695652174,0.666666666666667,0.814814814814815,0.82716049382716
5,0.740740740740741,0.831713584117022,0.72,0.782608695652174,0.666666666666667,0.814814814814815,0.829903978052126
6,0.796296296296296,0.760997807554266,0.784313725490196,0.833333333333333,0.740740740740741,0.851851851851852,0.775034293552812
7,0.826923076923077,0.845742763616714,0.830188679245283,0.814814814814815,0.846153846153846,0.807692307692308,0.878698224852071
8,0.788461538461538,0.903090756182506,0.813559322033898,0.727272727272727,0.923076923076923,0.653846153846154,0.89792899408284
9,0.75,0.821479451553317,0.745098039215686,0.76,0.730769230769231,0.769230769230769,0.841715976331361
10,0.777777777777778,0.915065401193454,0.793103448275862,0.741935483870968,0.851851851851852,0.703703703703704,0.893004115226337
11,0.740740740740741,0.76979437325853,0.766666666666667,0.696969696969697,0.851851851851852,0.62962962962963,0.788751714677641
12,0.777777777777778,0.828706592573738,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.83676268861454
13,0.907407407407407,0.962608634899227,0.909090909090909,0.892857142857143,0.925925925925926,0.888888888888889,0.965706447187929
14,0.666666666666667,0.752260940405277,0.64,0.695652173913043,0.592592592592593,0.740740740740741,0.758573388203018
15,0.814814814814815,0.854015590416526,0.821428571428572,0.793103448275862,0.851851851851852,0.777777777777778,0.854595336076818
16,0.759259259259259,0.850777271405478,0.723404255319149,0.85,0.62962962962963,0.888888888888889,0.854595336076817
17,0.711538461538462,0.811647513060556,0.727272727272727,0.689655172413793,0.769230769230769,0.653846153846154,0.801775147928994
18,0.769230769230769,0.855525173966843,0.785714285714286,0.733333333333333,0.846153846153846,0.692307692307692,0.857248520710059
19,0.807692307692308,0.83240526437095,0.8,0.833333333333333,0.769230769230769,0.846153846153846,0.886094674556213
20,0.740740740740741,0.858680645710875,0.766666666666667,0.696969696969697,0.851851851851852,0.62962962962963,0.843621399176955
21,0.759259259259259,0.778110390813988,0.771929824561403,0.733333333333333,0.814814814814815,0.703703703703704,0.813443072702332
22,0.740740740740741,0.821523358196138,0.766666666666667,0.696969696969697,0.851851851851852,0.62962962962963,0.834019204389575
23,0.888888888888889,0.897945152539384,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.934156378600823
24,0.740740740740741,0.836747567210587,0.75,0.724137931034483,0.777777777777778,0.703703703703704,0.817558299039781
25,0.611111111111111,0.726667129844834,0.571428571428571,0.636363636363636,0.518518518518518,0.703703703703704,0.753086419753086
26,0.685185185185185,0.838583733035344,0.711864406779661,0.65625,0.777777777777778,0.592592592592593,0.824417009602195
27,0.807692307692308,0.888226542822869,0.8,0.833333333333333,0.769230769230769,0.846153846153846,0.875739644970414
28,0.788461538461538,0.916508548839163,0.744186046511628,0.941176470588235,0.615384615384615,0.961538461538462,0.914201183431953
29,0.807692307692308,0.855163926488431,0.814814814814815,0.785714285714286,0.846153846153846,0.769230769230769,0.862426035502959
30,0.740740740740741,0.869111160903785,0.758620689655172,0.709677419354839,0.814814814814815,0.666666666666667,0.858710562414266
31,0.759259259259259,0.877321390377587,0.763636363636364,0.75,0.777777777777778,0.740740740740741,0.886145404663923
32,0.796296296296296,0.763556218874935,0.813559322033898,0.75,0.888888888888889,0.703703703703704,0.813443072702332
33,0.814814814814815,0.8900373183207,0.8,0.869565217391304,0.740740740740741,0.888888888888889,0.891632373113855
34,0.814814814814815,0.922919395755704,0.814814814814815,0.814814814814815,0.814814814814815,0.814814814814815,0.908093278463649
35,0.777777777777778,0.792952218369203,0.793103448275862,0.741935483870968,0.851851851851852,0.703703703703704,0.827160493827161
36,0.759259259259259,0.735653990479371,0.779661016949152,0.71875,0.851851851851852,0.666666666666667,0.764060356652949
37,0.826923076923077,0.919790249908428,0.830188679245283,0.814814814814815,0.846153846153846,0.807692307692308,0.918639053254438
38,0.730769230769231,0.833672367054474,0.730769230769231,0.730769230769231,0.730769230769231,0.730769230769231,0.828402366863905
39,0.788461538461538,0.851096082802292,0.775510204081633,0.826086956521739,0.730769230769231,0.846153846153846,0.826923076923077
40,0.703703703703704,0.803401769946576,0.724137931034483,0.67741935483871,0.777777777777778,0.62962962962963,0.788751714677641
41,0.796296296296296,0.908921972140964,0.807017543859649,0.766666666666667,0.851851851851852,0.740740740740741,0.9039780521262
42,0.740740740740741,0.840558513445275,0.740740740740741,0.740740740740741,0.740740740740741,0.740740740740741,0.84636488340192
43,0.759259259259259,0.832718700415334,0.754716981132075,0.769230769230769,0.740740740740741,0.777777777777778,0.831275720164609
44,0.777777777777778,0.854011625882447,0.76,0.826086956521739,0.703703703703704,0.851851851851852,0.83676268861454
45,0.666666666666667,0.788068100657804,0.678571428571429,0.655172413793103,0.703703703703704,0.62962962962963,0.777777777777778
46,0.796296296296296,0.805831935681079,0.819672131147541,0.735294117647059,0.925925925925926,0.666666666666667,0.824417009602195
47,0.846153846153846,0.879580039927896,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.929733727810651
48,0.826923076923077,0.927919581747212,0.830188679245283,0.814814814814815,0.846153846153846,0.807692307692308,0.928994082840237
49,0.846153846153846,0.899546840657573,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.896449704142012
mean,0.770683760683761,0.841230693465293,0.773558957160326,0.766189339473824,0.788860398860399,0.752507122507122,0.84797485410021
std,0.055529452199189,0.055534149858874,0.059105870540786,0.068111028719461,0.090411038714355,0.089130213136326,0.04968024945289
