,accuracy,average_precision,f1,ppv,tpr,tnr,roc_auc
0,0.7777777777777778,0.8447305378576151,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8429355281207133
1,0.8703703703703703,0.943172960812018,0.8679245283018868,0.8846153846153846,0.8518518518518519,0.8888888888888888,0.9355281207133059
2,0.7222222222222222,0.8625298139929278,0.7272727272727273,0.7142857142857143,0.7407407407407407,0.7037037037037037,0.8161865569272976
3,0.8518518518518519,0.918111552949384,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.9053497942386831
4,0.8333333333333334,0.8410237472841189,0.823529411764706,0.875,0.7777777777777778,0.8888888888888888,0.9067215363511659
5,0.7407407407407407,0.8451529308017811,0.7741935483870968,0.6857142857142857,0.8888888888888888,0.5925925925925926,0.8593964334705075
6,0.6296296296296297,0.7393523807216862,0.6774193548387097,0.6,0.7777777777777778,0.48148148148148145,0.7750342935528121
7,0.6923076923076923,0.7714045563583743,0.7142857142857142,0.6666666666666666,0.7692307692307693,0.6153846153846154,0.7603550295857988
8,0.8461538461538461,0.944631828744732,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9275147928994083
9,0.8269230769230769,0.8811689737309448,0.830188679245283,0.8148148148148148,0.8461538461538461,0.8076923076923077,0.8964497041420117
10,0.7777777777777778,0.8391597379981373,0.7857142857142857,0.7586206896551724,0.8148148148148148,0.7407407407407407,0.8326474622770919
11,0.7592592592592593,0.8427312390806732,0.7636363636363638,0.75,0.7777777777777778,0.7407407407407407,0.8292181069958848
12,0.7777777777777778,0.8605396548515798,0.7692307692307692,0.8,0.7407407407407407,0.8148148148148148,0.8573388203017832
13,0.7222222222222222,0.8207871774864706,0.7457627118644067,0.6875,0.8148148148148148,0.6296296296296297,0.8052126200274348
14,0.7592592592592593,0.910016413077596,0.7796610169491525,0.71875,0.8518518518518519,0.6666666666666666,0.8943758573388203
15,0.8518518518518519,0.9134788148888986,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8957475994513032
16,0.7777777777777778,0.8865568608602661,0.7857142857142857,0.7586206896551724,0.8148148148148148,0.7407407407407407,0.8737997256515773
17,0.8846153846153846,0.8643556201623679,0.8928571428571429,0.8333333333333334,0.9615384615384616,0.8076923076923077,0.908284023668639
18,0.7692307692307693,0.8026620854521592,0.7777777777777779,0.75,0.8076923076923077,0.7307692307692307,0.8372781065088757
19,0.8461538461538461,0.939725094882736,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9363905325443787
20,0.7962962962962963,0.8029883352483249,0.8135593220338982,0.75,0.8888888888888888,0.7037037037037037,0.8737997256515775
21,0.7962962962962963,0.794094893515705,0.7999999999999999,0.7857142857142857,0.8148148148148148,0.7777777777777778,0.8340192043895748
22,0.8518518518518519,0.9344334651352193,0.8461538461538461,0.88,0.8148148148148148,0.8888888888888888,0.9094650205761317
23,0.6481481481481481,0.7466260132922045,0.6779661016949152,0.625,0.7407407407407407,0.5555555555555556,0.7078189300411523
24,0.7777777777777778,0.9001778603324331,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.888888888888889
25,0.7777777777777778,0.8902436917179324,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8710562414266118
26,0.8333333333333334,0.8700363231865151,0.830188679245283,0.8461538461538461,0.8148148148148148,0.8518518518518519,0.8834019204389575
