,accuracy,average_precision,f1,ppv,tpr,tnr,roc_auc
0,0.814814814814815,0.886883333778076,0.791666666666667,0.904761904761905,0.703703703703704,0.925925925925926,0.861454046639232
1,0.703703703703704,0.817570629260295,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.798353909465021
2,0.740740740740741,0.76588534179819,0.766666666666667,0.696969696969697,0.851851851851852,0.62962962962963,0.828532235939643
3,0.611111111111111,0.732351633533711,0.631578947368421,0.6,0.666666666666667,0.555555555555556,0.692729766803841
4,0.648148148148148,0.673952238713434,0.688524590163935,0.617647058823529,0.777777777777778,0.518518518518518,0.66803840877915
5,0.703703703703704,0.849907143447283,0.692307692307692,0.72,0.666666666666667,0.740740740740741,0.838134430727023
6,0.703703703703704,0.751884424141781,0.703703703703704,0.703703703703704,0.703703703703704,0.703703703703704,0.775034293552812
7,0.634615384615385,0.657362106852565,0.595744680851064,0.666666666666667,0.538461538461538,0.730769230769231,0.696745562130177
8,0.711538461538462,0.797655245623619,0.680851063829787,0.761904761904762,0.615384615384615,0.807692307692308,0.811390532544379
9,0.673076923076923,0.775389092811535,0.622222222222222,0.736842105263158,0.538461538461538,0.807692307692308,0.782544378698225
10,0.703703703703704,0.791488621419784,0.652173913043478,0.789473684210526,0.555555555555556,0.851851851851852,0.829218106995885
11,0.722222222222222,0.789764464109478,0.693877551020408,0.772727272727273,0.62962962962963,0.814814814814815,0.83676268861454
12,0.666666666666667,0.742678223244638,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.788751714677641
13,0.62962962962963,0.765379666582328,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.705075445816187
14,0.62962962962963,0.78373085065587,0.615384615384615,0.64,0.592592592592593,0.666666666666667,0.776406035665295
15,0.685185185185185,0.744148154832066,0.701754385964912,0.666666666666667,0.740740740740741,0.62962962962963,0.776406035665295
16,0.685185185185185,0.6936408525804,0.690909090909091,0.678571428571429,0.703703703703704,0.666666666666667,0.728395061728395
17,0.692307692307692,0.858274421382477,0.724137931034483,0.65625,0.807692307692308,0.576923076923077,0.826923076923077
