,accuracy,average_precision,f1,ppv,tpr,tnr,roc_auc
0,0.8148148148148148,0.9083231616502883,0.7999999999999999,0.8695652173913043,0.7407407407407407,0.8888888888888888,0.8998628257887518
1,0.7407407407407407,0.7798619193711556,0.75,0.7241379310344828,0.7777777777777778,0.7037037037037037,0.831275720164609
2,0.7222222222222222,0.9071057153533459,0.7368421052631577,0.7,0.7777777777777778,0.6666666666666666,0.877914951989026
3,0.7407407407407407,0.8872585087936773,0.72,0.782608695652174,0.6666666666666666,0.8148148148148148,0.8916323731138546
4,0.8679245283018868,0.9185905301427113,0.8627450980392156,0.88,0.8461538461538461,0.8888888888888888,0.9145299145299145
5,0.6981132075471698,0.7696369881386675,0.6666666666666667,0.7272727272727273,0.6153846153846154,0.7777777777777778,0.7991452991452991
6,0.8113207547169812,0.9028454326119328,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8148148148148148,0.878917378917379
7,0.7547169811320755,0.8083749927378978,0.7450980392156864,0.7916666666666666,0.7037037037037037,0.8076923076923077,0.8190883190883191
8,0.7547169811320755,0.8764900813836721,0.723404255319149,0.85,0.6296296296296297,0.8846153846153846,0.8618233618233617
9,0.7924528301886793,0.8440152679531763,0.7843137254901961,0.8333333333333334,0.7407407407407407,0.8461538461538461,0.8376068376068376
10,0.7592592592592593,0.8266496281673272,0.7636363636363638,0.75,0.7777777777777778,0.7407407407407407,0.831275720164609
11,0.7407407407407407,0.8122957450151996,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.821673525377229
12,0.8518518518518519,0.8864517539142671,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.9341563786008229
13,0.7037037037037037,0.8492965034281212,0.6666666666666666,0.7619047619047619,0.5925925925925926,0.8148148148148148,0.8244170096021948
14,0.7547169811320755,0.8195964014844725,0.7111111111111111,0.8421052631578947,0.6153846153846154,0.8888888888888888,0.8304843304843305
15,0.7547169811320755,0.8058788417407353,0.7450980392156863,0.76,0.7307692307692307,0.7777777777777778,0.8105413105413105
16,0.7735849056603774,0.8852570316350232,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7777777777777778,0.9024216524216524
17,0.7547169811320755,0.8798826888370508,0.7547169811320754,0.7692307692307693,0.7407407407407407,0.7692307692307693,0.8589743589743589
18,0.8113207547169812,0.9433588511446804,0.7916666666666667,0.9047619047619048,0.7037037037037037,0.9230769230769231,0.9316239316239316
19,0.7358490566037735,0.8946491800802263,0.7307692307692308,0.76,0.7037037037037037,0.7692307692307693,0.8603988603988604
20,0.7592592592592593,0.7823163285474531,0.7636363636363638,0.75,0.7777777777777778,0.7407407407407407,0.8031550068587106
21,0.7777777777777778,0.889165398785523,0.7692307692307692,0.8,0.7407407407407407,0.8148148148148148,0.8792866941015088
22,0.7407407407407407,0.8647546031581155,0.7307692307692308,0.76,0.7037037037037037,0.7777777777777778,0.8436213991769548
23,0.7407407407407407,0.8410004217423714,0.7307692307692308,0.76,0.7037037037037037,0.7777777777777778,0.8257887517146776
24,0.7547169811320755,0.8611985368484002,0.7234042553191489,0.8095238095238095,0.6538461538461539,0.8518518518518519,0.8760683760683761
25,0.7924528301886793,0.8574980609952119,0.7924528301886792,0.7777777777777778,0.8076923076923077,0.7777777777777778,0.8532763532763532
26,0.7924528301886793,0.90752013203713,0.7755102040816326,0.8260869565217391,0.7307692307692307,0.8518518518518519,0.8960113960113961
27,0.7735849056603774,0.8653907192616803,0.75,0.8571428571428571,0.6666666666666666,0.8846153846153846,0.8703703703703705
28,0.8867924528301887,0.9659131519877131,0.8846153846153846,0.92,0.8518518518518519,0.9230769230769231,0.9558404558404558
29,0.7924528301886793,0.7651886479175674,0.7924528301886792,0.8076923076923077,0.7777777777777778,0.8076923076923077,0.7977207977207977
30,0.7407407407407407,0.8760718297070926,0.7083333333333334,0.8095238095238095,0.6296296296296297,0.8518518518518519,0.8518518518518519
31,0.8703703703703703,0.9397358512111045,0.851063829787234,1.0,0.7407407407407407,1.0,0.9094650205761318
32,0.7962962962962963,0.8950359271171104,0.7999999999999999,0.7857142857142857,0.8148148148148148,0.7777777777777778,0.8751714677640603
33,0.7592592592592593,0.8884501636919695,0.7346938775510203,0.8181818181818182,0.6666666666666666,0.8518518518518519,0.8882030178326474
