,accuracy,average_precision,f1,ppv,tpr,tnr,roc_auc
0,0.7592592592592593,0.8558439842428553,0.7868852459016393,0.7058823529411765,0.8888888888888888,0.6296296296296297,0.8463648834019204
1,0.7777777777777778,0.7630881593142912,0.7931034482758621,0.7419354838709677,0.8518518518518519,0.7037037037037037,0.8257887517146776
2,0.7037037037037037,0.7774447757710172,0.7142857142857143,0.6896551724137931,0.7407407407407407,0.6666666666666666,0.766803840877915
3,0.7777777777777778,0.8347367492560227,0.7931034482758621,0.7419354838709677,0.8518518518518519,0.7037037037037037,0.8518518518518519
4,0.7547169811320755,0.8494289387328425,0.7719298245614036,0.7096774193548387,0.8461538461538461,0.6666666666666666,0.8732193732193732
5,0.660377358490566,0.7980675121871214,0.7096774193548387,0.6111111111111112,0.8461538461538461,0.48148148148148145,0.7849002849002851
6,0.8490566037735849,0.8504812204259209,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8518518518518519,0.8689458689458689
7,0.7547169811320755,0.8062996823039865,0.7719298245614035,0.7333333333333333,0.8148148148148148,0.6923076923076923,0.8076923076923077
8,0.7547169811320755,0.7830969444017486,0.7999999999999999,0.6842105263157895,0.9629629629629629,0.5384615384615384,0.8304843304843305
9,0.7547169811320755,0.8537808420578905,0.7796610169491525,0.71875,0.8518518518518519,0.6538461538461539,0.8276353276353277
10,0.6666666666666666,0.8536259959032577,0.7000000000000001,0.6363636363636364,0.7777777777777778,0.5555555555555556,0.8271604938271604
11,0.7962962962962963,0.7820486861088218,0.7924528301886792,0.8076923076923077,0.7777777777777778,0.8148148148148148,0.8024691358024691
12,0.7222222222222222,0.7479927589842488,0.7368421052631577,0.7,0.7777777777777778,0.6666666666666666,0.7887517146776406
13,0.7592592592592593,0.891070369084713,0.7936507936507936,0.6944444444444444,0.9259259259259259,0.5925925925925926,0.8689986282578874
14,0.7547169811320755,0.8292236577662387,0.7936507936507937,0.6756756756756757,0.9615384615384616,0.5555555555555556,0.8632478632478633
15,0.7547169811320755,0.8332981257245564,0.7796610169491526,0.696969696969697,0.8846153846153846,0.6296296296296297,0.8532763532763533
16,0.7924528301886793,0.8660750459735906,0.8135593220338984,0.7272727272727273,0.9230769230769231,0.6666666666666666,0.8874643874643874
17,0.6981132075471698,0.7832516574661461,0.7142857142857143,0.6896551724137931,0.7407407407407407,0.6538461538461539,0.7834757834757835
18,0.6981132075471698,0.7695270070495557,0.7419354838709677,0.6571428571428571,0.8518518518518519,0.5384615384615384,0.7642450142450142
19,0.8301886792452831,0.8533558788189988,0.8421052631578948,0.8,0.8888888888888888,0.7692307692307693,0.8874643874643875
20,0.7222222222222222,0.9077226540746004,0.7540983606557378,0.6764705882352942,0.8518518518518519,0.5925925925925926,0.8943758573388203
21,0.6666666666666666,0.7935615976844144,0.7096774193548386,0.6285714285714286,0.8148148148148148,0.5185185185185185,0.7969821673525378
22,0.8703703703703703,0.8217779756876902,0.8727272727272727,0.8571428571428571,0.8888888888888888,0.8518518518518519,0.888888888888889
23,0.6666666666666666,0.6530954801997205,0.7096774193548386,0.6285714285714286,0.8148148148148148,0.5185185185185185,0.7146776406035665
24,0.6981132075471698,0.8221642858412063,0.7241379310344829,0.65625,0.8076923076923077,0.5925925925925926,0.7948717948717949
25,0.8301886792452831,0.8767878813741169,0.8421052631578947,0.7741935483870968,0.9230769230769231,0.7407407407407407,0.8881766381766382
26,0.7924528301886793,0.8165470290124911,0.8070175438596492,0.7419354838709677,0.8846153846153846,0.7037037037037037,0.8262108262108262
27,0.7169811320754716,0.7527209264676398,0.7540983606557378,0.6764705882352942,0.8518518518518519,0.5769230769230769,0.7891737891737892
28,0.8113207547169812,0.7692338038620632,0.8387096774193549,0.7428571428571429,0.9629629629629629,0.6538461538461539,0.8333333333333334
29,0.6981132075471698,0.802999723720605,0.7241379310344828,0.6774193548387096,0.7777777777777778,0.6153846153846154,0.7806267806267805
30,0.7962962962962963,0.811066176709148,0.819672131147541,0.7352941176470589,0.9259259259259259,0.6666666666666666,0.8559670781893003
31,0.7037037037037037,0.8536938214263685,0.7142857142857143,0.6896551724137931,0.7407407407407407,0.6666666666666666,0.842249657064472
32,0.8148148148148148,0.8403826639537741,0.8333333333333334,0.7575757575757576,0.9259259259259259,0.7037037037037037,0.8607681755829903
33,0.7407407407407407,0.7838167589634554,0.7741935483870968,0.6857142857142857,0.8888888888888888,0.5925925925925926,0.8340192043895748
34,0.6981132075471698,0.8484199031989722,0.7333333333333334,0.6470588235294118,0.8461538461538461,0.5555555555555556,0.8404558404558404
35,0.7735849056603774,0.9108718042044817,0.8000000000000002,0.7058823529411765,0.9230769230769231,0.6296296296296297,0.9145299145299146
36,0.8301886792452831,0.8485080352679271,0.8235294117647058,0.84,0.8076923076923077,0.8518518518518519,0.8660968660968662
37,0.7169811320754716,0.8120785644224386,0.7368421052631577,0.7,0.7777777777777778,0.6538461538461539,0.7934472934472934
38,0.6415094339622641,0.7177477119264684,0.7164179104477612,0.6,0.8888888888888888,0.38461538461538464,0.7507122507122507
39,0.6981132075471698,0.8117769775544859,0.7241379310344828,0.6774193548387096,0.7777777777777778,0.6153846153846154,0.7977207977207977
40,0.8333333333333334,0.8618197371263585,0.8363636363636364,0.8214285714285714,0.8518518518518519,0.8148148148148148,0.8751714677640604
41,0.7592592592592593,0.861030435487423,0.7936507936507936,0.6944444444444444,0.9259259259259259,0.5925925925925926,0.879286694101509
42,0.8518518518518519,0.7420482455840138,0.870967741935484,0.7714285714285715,1.0,0.7037037037037037,0.840877914951989
43,0.7407407407407407,0.8894698585632823,0.7666666666666667,0.696969696969697,0.8518518518518519,0.6296296296296297,0.8573388203017832
44,0.5849056603773585,0.762447721168757,0.6071428571428571,0.5666666666666667,0.6538461538461539,0.5185185185185185,0.7279202279202279
