,accuracy,average_precision,f1,ppv,tpr,tnr,roc_auc
0,0.7962962962962963,0.9313465281604203,0.8070175438596491,0.7666666666666667,0.8518518518518519,0.7407407407407407,0.924554183813443
1,0.7592592592592593,0.7579785292741807,0.7719298245614035,0.7333333333333333,0.8148148148148148,0.7037037037037037,0.8353909465020576
2,0.7407407407407407,0.8405688350353357,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.8463648834019204
3,0.7962962962962963,0.8208941017350944,0.8135593220338982,0.75,0.8888888888888888,0.7037037037037037,0.8326474622770919
4,0.7547169811320755,0.8097938635935529,0.7547169811320754,0.7407407407407407,0.7692307692307693,0.7407407407407407,0.8262108262108263
5,0.7358490566037735,0.8516982592709721,0.75,0.7,0.8076923076923077,0.6666666666666666,0.8475783475783476
6,0.7547169811320755,0.7814776555665768,0.7547169811320754,0.7407407407407407,0.7692307692307693,0.7407407407407407,0.8005698005698006
7,0.7358490566037735,0.8619343610409145,0.6956521739130435,0.8421052631578947,0.5925925925925926,0.8846153846153846,0.8433048433048433
8,0.8679245283018868,0.9155082785103035,0.8727272727272727,0.8571428571428571,0.8888888888888888,0.8461538461538461,0.9074074074074074
9,0.8867924528301887,0.9193963846454047,0.8928571428571429,0.8620689655172413,0.9259259259259259,0.8461538461538461,0.9202279202279202
10,0.7407407407407407,0.7700021301171509,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7997256515775034
11,0.7777777777777778,0.9049353711619412,0.76,0.8260869565217391,0.7037037037037037,0.8518518518518519,0.8902606310013718
12,0.6851851851851852,0.7642738993906031,0.6909090909090909,0.6785714285714286,0.7037037037037037,0.6666666666666666,0.7654320987654321
13,0.7962962962962963,0.8372434456063957,0.8135593220338982,0.75,0.8888888888888888,0.7037037037037037,0.8470507544581619
14,0.7358490566037735,0.7715505408314688,0.7083333333333333,0.7727272727272727,0.6538461538461539,0.8148148148148148,0.8518518518518519
15,0.7924528301886793,0.8270009613637177,0.8,0.7586206896551724,0.8461538461538461,0.7407407407407407,0.8361823361823363
16,0.7735849056603774,0.8008143577600575,0.7777777777777779,0.75,0.8076923076923077,0.7407407407407407,0.8247863247863247
17,0.7924528301886793,0.9206895700360629,0.8070175438596491,0.7666666666666667,0.8518518518518519,0.7307692307692307,0.8988603988603988
18,0.7924528301886793,0.9061077558830475,0.7843137254901961,0.8333333333333334,0.7407407407407407,0.8461538461538461,0.8689458689458689
19,0.7358490566037735,0.7778725276476963,0.75,0.7241379310344828,0.7777777777777778,0.6923076923076923,0.8027065527065527
20,0.7222222222222222,0.7991844654363625,0.7272727272727273,0.7142857142857143,0.7407407407407407,0.7037037037037037,0.8381344307270234
21,0.7962962962962963,0.8849392649851016,0.7924528301886792,0.8076923076923077,0.7777777777777778,0.8148148148148148,0.9149519890260631
22,0.7777777777777778,0.8633856156740463,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8998628257887517
23,0.6666666666666666,0.7760070754797597,0.6538461538461539,0.68,0.6296296296296297,0.7037037037037037,0.7640603566529492
24,0.8113207547169812,0.8919885713607999,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8148148148148148,0.896011396011396
25,0.6226415094339622,0.7070841055104199,0.5833333333333334,0.6363636363636364,0.5384615384615384,0.7037037037037037,0.6908831908831908
26,0.7547169811320755,0.8307074490892712,0.7346938775510203,0.782608695652174,0.6923076923076923,0.8148148148148148,0.8133903133903134
27,0.6792452830188679,0.7246772712069496,0.7017543859649122,0.6666666666666666,0.7407407407407407,0.6153846153846154,0.7307692307692307
28,0.8113207547169812,0.8362617425567912,0.7999999999999999,0.8695652173913043,0.7407407407407407,0.8846153846153846,0.8974358974358975
29,0.7924528301886793,0.9017000701457123,0.7924528301886792,0.8076923076923077,0.7777777777777778,0.8076923076923077,0.8532763532763532
30,0.7962962962962963,0.9092441697312657,0.7924528301886792,0.8076923076923077,0.7777777777777778,0.8148148148148148,0.9163237311385459
31,0.7407407407407407,0.859636634023075,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.8641975308641975
32,0.7777777777777778,0.7923100319179558,0.7931034482758621,0.7419354838709677,0.8518518518518519,0.7037037037037037,0.8573388203017833
33,0.7407407407407407,0.8131596823622425,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7832647462277091
34,0.7169811320754716,0.8425452226412515,0.7058823529411765,0.72,0.6923076923076923,0.7407407407407407,0.8205128205128205
35,0.8490566037735849,0.9366484973109355,0.8400000000000001,0.875,0.8076923076923077,0.8888888888888888,0.9287749287749288
36,0.8113207547169812,0.8945739682510023,0.8214285714285715,0.7666666666666667,0.8846153846153846,0.7407407407407407,0.9145299145299145
37,0.7735849056603774,0.8821882584383725,0.7692307692307692,0.8,0.7407407407407407,0.8076923076923077,0.8447293447293447
38,0.7358490566037735,0.8619622051480385,0.7083333333333334,0.8095238095238095,0.6296296296296297,0.8461538461538461,0.8276353276353277
39,0.7358490566037735,0.6594674478913821,0.7666666666666667,0.696969696969697,0.8518518518518519,0.6153846153846154,0.7336182336182336
40,0.7407407407407407,0.727759753897319,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.8182441700960219
41,0.7592592592592593,0.8256988343175758,0.7868852459016393,0.7058823529411765,0.8888888888888888,0.6296296296296297,0.8052126200274349
42,0.8148148148148148,0.8037313350569466,0.8076923076923077,0.84,0.7777777777777778,0.8518518518518519,0.8106995884773662
43,0.7777777777777778,0.9135401492260273,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9012345679012346
44,0.7547169811320755,0.8145440069441966,0.7450980392156863,0.76,0.7307692307692307,0.7777777777777778,0.8062678062678063
45,0.7547169811320755,0.8737942933143663,0.7450980392156863,0.76,0.7307692307692307,0.7777777777777778,0.8803418803418803
46,0.7735849056603774,0.7839811960010705,0.7931034482758621,0.71875,0.8846153846153846,0.6666666666666666,0.8148148148148149
47,0.7358490566037735,0.8286821847878032,0.72,0.782608695652174,0.6666666666666666,0.8076923076923077,0.8376068376068375
48,0.7358490566037735,0.8355513377936199,0.75,0.7241379310344828,0.7777777777777778,0.6923076923076923,0.8319088319088319
49,0.7924528301886793,0.8636870643048202,0.8070175438596491,0.7666666666666667,0.8518518518518519,0.7307692307692307,0.876068376068376
mean,0.7640740740740745,0.8341945852287074,0.7641967667428693,0.7632120513904639,0.770683760683761,0.7575213675213673,0.8428431993246808
